transaction_id,item_id,item_name,transaction_date,quantity,price,customer_id
48152,10,Strategy,2023-05-21,48,407.53,24
48153,1,Seat,2023-08-29,9,207.95,4
48154,9,Strategy,2023-09-22,11,285.46,28
48155,4,Dinner,2023-03-21,42,184.6,6
48156,2,Story,2023-04-16,48,89.5,30
48157,6,Maybe,2023-06-20,49,16.7,11
48158,4,Clear,2023-01-12,13,451.34,27
48159,5,Strategy,2023-04-20,29,68.45,19
48160,5,Story,2023-03-12,15,469.37,18
48161,2,Story,2023-12-24,19,259.66,22
48162,2,Maybe,2023-04-19,34,452.76,20
48163,2,Agree,2023-10-21,46,331.48,1
48164,2,Maybe,2023-04-19,24,323.58,8
48165,4,Seat,2023-08-01,11,239.31,18
48166,8,Choose,2023-02-27,22,209.08,3
48167,10,Maybe,2023-12-22,36,292.24,26
48168,10,Dinner,2023-02-06,28,488.93,9
48169,4,Agree,2023-12-05,1,10.08,18
48170,7,Seat,2023-08-25,34,482.65,18
48171,5,Available,2023-02-06,33,283.84,13
48172,5,Available,2023-03-06,12,351.93,1
48173,1,Agree,2023-09-08,39,193.72,23
48174,7,Available,2023-01-18,36,111.34,7
48175,1,Strategy,2023-11-30,49,229.05,1
48176,1,Maybe,2023-12-25,10,403.78,3
48177,2,Strategy,2023-10-21,17,115.02,9
48178,6,Story,2023-12-01,35,456.49,2
48179,10,Maybe,2023-12-08,35,437.72,19
48180,9,Agree,2023-02-05,5,36.12,4
48181,9,Clear,2023-10-29,48,444.45,7
48182,5,Choose,2023-12-04,5,99.28,26
48183,9,Skin,2023-05-18,30,239.39,11
48184,1,Dinner,2023-02-08,7,88.06,9
48185,5,Choose,2023-09-12,10,353.62,18
48186,2,Skin,2023-07-06,30,326.27,18
48187,8,Agree,2023-08-14,14,4.32,17
48188,6,Story,2023-03-24,33,96.03,18
48189,7,Choose,2023-01-15,1,383.71,25
48190,9,Story,2023-04-11,2,31.37,8
48191,3,Seat,2023-08-25,3,288.53,23
48192,6,Clear,2023-08-21,8,202.11,30
48193,8,Dinner,2023-04-06,37,142.65,20
48194,5,Dinner,2023-05-21,30,298.4,11
48195,1,Seat,2023-03-07,2,269.95,6
48196,5,Maybe,2023-07-28,40,121.1,18
48197,8,Skin,2023-06-24,17,94.61,27
48198,1,Strategy,2023-06-20,9,320.78,6
48199,8,Maybe,2023-05-13,29,150.47,6
48200,4,Agree,2023-01-01,9,404.59,8
48201,8,Strategy,2023-08-26,38,111.92,17
48202,7,Agree,2023-02-09,3,176.55,27
48203,8,Seat,2023-09-12,40,345.08,3
48204,2,Choose,2023-11-19,44,424.47,11
48205,8,Dinner,2023-11-04,1,202.92,22
48206,2,Seat,2023-09-05,23,234.99,3
48207,8,Dinner,2023-09-24,45,135.75,26
48208,10,Maybe,2023-07-07,38,450.39,22
48209,9,Story,2023-10-13,41,385.32,14
48210,1,Clear,2023-01-31,12,394.53,15
48211,10,Strategy,2023-08-30,22,476.43,21
48212,1,Dinner,2023-06-27,39,21.95,2
48213,8,Strategy,2023-04-28,8,300.72,15
48214,2,Choose,2023-01-31,29,244.99,3
48215,4,Dinner,2023-09-28,17,198.82,1
48216,10,Choose,2023-06-23,37,424.0,19
48217,1,Clear,2023-06-29,34,47.29,25
48218,10,Maybe,2023-02-26,13,44.58,13
48219,6,Seat,2023-11-10,47,40.47,26
48220,3,Agree,2023-09-06,11,20.33,18
48221,2,Clear,2023-05-28,22,233.26,13
48222,7,Clear,2023-10-13,44,471.73,20
48223,2,Choose,2023-10-25,16,319.47,11
48224,1,Maybe,2023-01-02,13,377.46,8
48225,10,Skin,2023-10-26,8,270.29,7
48226,9,Skin,2023-02-10,17,253.14,13
48227,5,Strategy,2023-06-18,4,191.76,9
48228,7,Story,2023-04-30,11,316.99,30
48229,6,Available,2023-06-02,20,36.53,9
48230,1,Maybe,2023-11-06,39,242.47,22
48231,1,Choose,2023-10-17,47,73.09,30
48232,2,Choose,2023-07-13,49,78.68,3
48233,4,Strategy,2023-11-28,1,482.67,14
48234,3,Choose,2023-09-20,46,229.12,22
48235,9,Clear,2023-08-02,33,213.5,7
48236,9,Choose,2023-05-06,33,90.16,2
48237,4,Maybe,2023-06-16,30,98.45,7
48238,1,Maybe,2023-11-29,28,234.52,4
48239,9,Agree,2023-12-11,25,317.95,21
48240,10,Strategy,2023-10-09,38,233.6,21
48241,9,Strategy,2023-09-30,9,276.91,11
48242,4,Seat,2023-11-13,23,450.12,10
48243,2,Skin,2023-06-09,31,238.57,4
48244,7,Skin,2023-11-09,34,436.47,22
48245,5,Strategy,2023-08-29,7,35.06,5
48246,1,Seat,2023-06-21,3,385.54,15
48247,6,Clear,2023-07-28,47,448.53,16
48248,3,Skin,2023-07-29,49,407.41,29
48249,2,Agree,2023-10-10,16,423.24,1
48250,2,Strategy,2023-06-22,41,119.98,9
48251,2,Choose,2023-06-14,44,486.67,3
48252,4,Clear,2023-01-05,5,33.28,19
48253,10,Clear,2023-08-15,17,62.56,19
48254,4,Clear,2023-06-17,24,81.64,30
48255,9,Skin,2023-08-14,12,32.33,19
48256,1,Maybe,2023-02-21,29,379.57,2
48257,2,Choose,2023-07-02,29,316.94,27
48258,9,Choose,2023-08-02,30,223.89,25
48259,9,Seat,2023-02-03,1,447.16,16
48260,5,Available,2023-06-20,44,278.82,6
48261,10,Choose,2023-03-16,31,364.2,1
48262,4,Clear,2023-01-25,3,50.09,24
48263,2,Maybe,2023-04-28,46,142.17,29
48264,3,Dinner,2023-04-23,7,394.29,29
48265,5,Dinner,2023-07-28,27,347.48,21
48266,4,Maybe,2023-11-13,23,497.88,26
48267,4,Maybe,2023-06-22,50,453.0,5
48268,3,Agree,2023-04-27,39,177.71,15
48269,1,Seat,2023-02-05,19,278.91,29
48270,7,Story,2023-06-04,4,402.34,3
48271,3,Strategy,2023-01-14,39,39.46,12
48272,9,Maybe,2023-11-15,18,58.11,25
48273,2,Skin,2023-04-19,19,178.9,24
48274,5,Strategy,2023-04-04,21,332.82,12
48275,4,Clear,2023-05-25,7,24.61,29
48276,3,Choose,2023-07-28,49,24.5,1
48277,10,Strategy,2023-04-16,49,275.79,16
48278,4,Agree,2023-08-11,4,270.91,1
48279,2,Seat,2023-11-20,20,272.7,24
48280,9,Available,2023-06-04,24,438.26,11
48281,4,Available,2023-09-03,10,487.07,4
48282,10,Seat,2023-01-09,7,302.19,27
48283,2,Skin,2023-02-20,32,84.14,19
48284,10,Maybe,2023-01-07,46,210.86,2
48285,5,Choose,2023-12-08,25,475.24,17
48286,1,Story,2023-09-22,48,392.46,12
48287,1,Agree,2023-11-26,16,121.7,6
48288,7,Seat,2023-09-02,1,450.92,3
48289,4,Clear,2023-03-30,36,122.0,13
48290,4,Dinner,2023-10-13,43,254.2,17
48291,8,Story,2023-06-18,29,437.8,15
48292,4,Dinner,2023-10-27,42,471.85,26
48293,4,Seat,2023-01-10,25,440.01,6
48294,7,Agree,2023-10-01,18,66.85,13
48295,7,Strategy,2023-03-28,6,32.95,25
48296,3,Skin,2023-02-03,13,193.29,15
48297,7,Choose,2023-08-24,4,278.66,19
48298,8,Choose,2023-12-29,16,179.85,25
48299,9,Seat,2023-04-03,28,242.29,18
48300,9,Story,2023-01-09,25,359.86,12
48301,8,Strategy,2023-07-18,45,157.4,2
48302,1,Dinner,2023-11-15,38,402.57,29
48303,3,Clear,2023-06-10,26,232.9,30
48304,10,Maybe,2023-10-11,19,360.05,30
48305,3,Skin,2023-11-30,8,315.64,1
48306,7,Agree,2023-10-07,33,453.5,6
48307,2,Story,2023-03-05,44,376.47,27
48308,10,Clear,2023-12-16,21,235.27,17
48309,10,Strategy,2023-03-31,35,126.49,15
48310,10,Choose,2023-01-10,22,319.59,22
48311,3,Seat,2023-09-06,36,253.29,19
48312,5,Seat,2023-12-09,43,189.83,19
48313,5,Agree,2023-06-18,36,23.29,14
48314,6,Strategy,2023-06-22,15,406.75,7
48315,4,Story,2023-10-02,5,162.0,6
48316,9,Dinner,2023-04-18,36,230.74,17
48317,9,Dinner,2023-06-12,19,488.39,12
48318,3,Strategy,2023-06-20,48,167.98,30
48319,6,Agree,2023-01-08,45,111.58,7
48320,8,Available,2023-02-27,39,291.23,27
48321,2,Seat,2023-01-08,40,313.35,22
48322,5,Strategy,2023-09-15,5,258.69,22
48323,3,Seat,2023-06-29,11,226.27,15
48324,4,Agree,2023-09-23,27,208.98,6
48325,3,Story,2023-05-26,9,176.22,5
48326,2,Choose,2023-02-27,14,265.47,24
48327,10,Maybe,2023-08-25,44,200.47,12
48328,8,Clear,2023-10-31,47,424.4,27
48329,4,Available,2023-04-10,5,274.46,3
48330,8,Dinner,2023-02-25,38,30.13,18
48331,10,Maybe,2023-06-05,44,494.96,28
48332,8,Strategy,2023-12-17,4,13.62,26
48333,1,Dinner,2023-04-01,13,138.93,6
48334,1,Agree,2023-08-25,41,11.8,28
48335,8,Seat,2023-10-27,10,464.56,9
48336,8,Story,2023-11-22,47,398.99,20
48337,5,Choose,2023-03-17,22,186.33,4
48338,5,Seat,2023-10-15,5,448.82,24
48339,8,Agree,2023-02-09,50,419.84,6
48340,10,Maybe,2023-09-06,36,432.85,29
48341,2,Dinner,2023-03-16,47,451.15,25
48342,10,Agree,2023-02-24,5,127.57,29
48343,2,Maybe,2023-04-30,20,496.95,3
48344,6,Story,2023-09-18,34,439.33,15
48345,5,Seat,2023-07-25,14,223.52,6
48346,7,Dinner,2023-03-28,41,151.26,6
48347,1,Skin,2023-03-25,40,59.8,17
48348,8,Clear,2023-01-29,17,2.77,5
48349,8,Story,2023-02-12,21,280.07,12
48350,4,Agree,2023-04-02,33,110.78,11
48351,5,Story,2023-04-08,16,102.78,26
48352,3,Skin,2023-04-18,34,45.85,2
48353,9,Skin,2023-09-22,5,379.85,6
48354,5,Agree,2023-10-31,31,77.49,4
48355,1,Maybe,2023-08-07,17,400.16,8
48356,4,Available,2023-07-19,48,325.88,6
48357,1,Strategy,2023-12-28,15,407.81,2
48358,5,Seat,2023-10-13,11,196.99,25
48359,2,Story,2023-04-17,24,438.44,10
48360,6,Maybe,2023-05-13,29,235.4,10
48361,1,Strategy,2023-03-21,47,378.39,30
48362,1,Maybe,2023-02-08,16,306.87,11
48363,6,Maybe,2023-11-15,38,313.75,28
48364,8,Available,2023-08-05,28,310.02,12
48365,5,Dinner,2023-06-12,34,139.63,14
48366,2,Choose,2023-09-12,46,73.1,29
48367,9,Available,2023-10-01,36,428.9,17
48368,4,Maybe,2023-08-19,37,221.66,3
48369,2,Skin,2023-01-02,1,416.28,21
48370,7,Skin,2023-05-14,18,217.02,16
48371,4,Choose,2023-02-09,13,93.48,3
48372,3,Dinner,2023-08-15,22,173.16,27
48373,3,Agree,2023-11-10,27,471.59,11
48374,10,Clear,2023-04-12,12,343.86,24
48375,10,Strategy,2023-02-18,31,223.27,7
48376,8,Clear,2023-02-24,12,14.98,4
48377,2,Story,2023-03-03,2,261.42,10
48378,6,Clear,2023-06-23,17,203.29,29
48379,5,Choose,2023-09-20,15,164.11,12
48380,10,Clear,2023-06-23,44,422.92,23
48381,1,Story,2023-04-16,28,238.14,5
48382,9,Story,2023-04-08,8,209.59,27
48383,2,Seat,2023-06-22,21,168.71,13
48384,4,Story,2023-07-04,16,36.0,23
48385,8,Story,2023-10-01,18,425.85,12
48386,3,Story,2023-02-21,3,25.92,29
48387,8,Dinner,2023-12-01,18,142.69,8
48388,9,Available,2023-09-14,6,325.85,26
48389,2,Choose,2023-02-21,25,52.63,21
48390,1,Available,2023-08-09,9,292.49,22
48391,8,Maybe,2023-04-14,37,341.55,7
48392,4,Skin,2023-09-07,42,496.4,2
48393,3,Maybe,2023-06-09,34,232.89,11
48394,1,Strategy,2023-03-30,8,166.53,4
48395,1,Seat,2023-02-02,43,393.04,25
48396,7,Clear,2023-03-29,2,228.6,1
48397,7,Skin,2023-03-05,18,446.42,9
48398,8,Available,2023-03-09,28,64.64,17
48399,9,Seat,2023-03-04,26,492.48,2
48400,9,Choose,2023-08-30,14,389.92,5
48401,9,Available,2023-09-05,47,486.16,18
48402,10,Choose,2023-03-22,24,147.74,26
48403,7,Available,2023-05-04,17,457.26,24
48404,10,Story,2023-10-23,5,367.07,7
48405,5,Clear,2023-03-01,19,428.25,16
48406,7,Clear,2023-06-17,32,415.0,15
48407,2,Skin,2023-01-16,44,366.8,28
48408,3,Choose,2023-06-30,44,5.38,29
48409,4,Agree,2023-06-26,20,338.09,16
48410,2,Story,2023-03-15,10,308.08,11
48411,8,Agree,2023-01-31,43,234.18,15
48412,3,Dinner,2023-04-04,40,346.39,21
48413,8,Dinner,2023-05-03,38,76.66,13
48414,3,Maybe,2023-03-13,22,185.96,6
48415,8,Maybe,2023-07-14,43,446.2,30
48416,10,Available,2023-12-30,31,66.72,19
48417,10,Seat,2023-02-07,21,377.39,29
48418,2,Agree,2023-04-24,49,219.3,19
48419,10,Available,2023-02-18,1,75.62,23
48420,1,Maybe,2023-09-16,36,450.73,19
48421,2,Seat,2023-05-21,35,14.63,23
48422,1,Available,2023-08-10,5,246.86,23
48423,6,Choose,2023-09-07,38,84.32,21
48424,4,Available,2023-03-14,19,334.37,19
48425,10,Choose,2023-02-11,14,147.99,11
48426,4,Maybe,2023-09-18,3,414.43,4
48427,3,Available,2023-03-16,25,93.06,9
48428,8,Dinner,2023-01-20,20,307.22,30
48429,1,Seat,2023-07-12,50,1.51,12
48430,6,Choose,2023-09-27,37,439.03,27
48431,1,Skin,2023-11-18,11,201.49,10
48432,5,Skin,2023-09-19,17,288.3,24
48433,2,Choose,2023-03-16,16,398.21,20
48434,9,Agree,2023-11-05,15,118.79,1
48435,5,Maybe,2023-03-19,40,55.97,3
48436,9,Dinner,2023-02-12,32,476.24,3
48437,10,Seat,2023-01-16,45,233.65,12
48438,6,Story,2023-03-30,13,311.97,3
48439,3,Maybe,2023-08-10,38,327.07,21
48440,1,Maybe,2023-09-20,22,75.99,13
48441,2,Clear,2023-02-16,20,423.49,28
48442,10,Dinner,2023-07-13,25,240.3,15
48443,10,Skin,2023-10-12,14,64.65,12
48444,4,Story,2023-06-05,38,418.42,12
48445,3,Maybe,2023-06-16,42,400.21,23
48446,10,Clear,2023-12-28,36,358.69,20
48447,5,Clear,2023-10-04,16,343.64,25
48448,1,Story,2023-10-28,10,169.52,13
48449,1,Choose,2023-07-26,1,286.6,18
48450,2,Strategy,2023-12-26,46,331.9,20
48451,3,Story,2023-10-01,13,499.07,25
48452,1,Maybe,2023-09-06,15,128.75,15
48453,1,Agree,2023-09-10,46,406.38,8
48454,10,Story,2023-12-10,20,159.6,21
48455,3,Story,2023-04-20,22,42.36,9
48456,8,Strategy,2023-12-18,19,206.63,2
48457,7,Maybe,2023-11-07,17,365.57,5
48458,3,Available,2023-01-29,25,303.51,24
48459,5,Strategy,2023-12-30,36,228.71,13
48460,1,Strategy,2023-03-28,25,7.32,22
48461,1,Skin,2023-12-27,15,365.03,10
48462,4,Strategy,2023-03-03,40,229.31,12
48463,5,Dinner,2023-12-04,7,157.74,24
48464,6,Available,2023-01-09,36,378.14,12
48465,7,Seat,2023-10-03,15,202.27,29
48466,7,Available,2023-05-16,16,312.68,2
48467,1,Dinner,2023-02-19,21,260.13,15
48468,6,Seat,2023-12-30,35,272.93,7
48469,9,Skin,2023-02-04,50,234.95,30
48470,2,Choose,2023-02-24,5,187.29,25
48471,2,Dinner,2023-04-26,21,389.0,17
48472,6,Clear,2023-06-30,11,314.86,15
48473,8,Maybe,2023-09-09,27,427.23,17
48474,5,Skin,2023-09-06,11,336.87,20
48475,1,Story,2023-07-18,48,376.75,10
48476,10,Dinner,2023-05-24,17,151.68,26
48477,6,Available,2023-04-29,35,472.3,18
48478,9,Maybe,2023-08-23,4,272.92,23
48479,3,Choose,2023-09-11,26,494.96,21
48480,4,Clear,2023-09-28,48,147.15,30
48481,1,Maybe,2023-10-20,1,63.95,26
48482,6,Seat,2023-10-23,49,497.61,9
48483,5,Story,2023-05-08,37,471.38,8
48484,7,Clear,2023-08-12,37,104.34,1
48485,2,Available,2023-05-08,14,297.08,16
48486,6,Dinner,2023-08-23,45,334.27,15
48487,6,Skin,2023-06-27,20,305.38,29
48488,9,Available,2023-10-08,42,369.73,8
48489,1,Story,2023-09-07,46,204.35,14
48490,9,Available,2023-02-17,40,254.52,4
48491,7,Available,2023-03-31,46,155.7,15
48492,2,Agree,2023-07-20,14,332.19,21
48493,1,Dinner,2023-10-04,4,216.97,16
48494,3,Agree,2023-01-09,35,165.89,17
48495,8,Agree,2023-06-29,20,487.33,8
48496,10,Choose,2023-05-26,40,341.76,20
48497,5,Maybe,2023-10-06,50,379.69,23
48498,7,Dinner,2023-04-15,5,111.82,26
48499,5,Maybe,2023-08-22,20,170.84,19
48500,6,Story,2023-01-16,12,264.61,17
48501,3,Seat,2023-01-26,1,106.95,11
48502,6,Choose,2023-12-28,16,369.63,17
48503,1,Clear,2023-08-02,13,403.59,10
48504,3,Maybe,2023-07-27,7,278.21,24
48505,8,Maybe,2023-04-15,50,459.13,28
48506,7,Story,2023-04-06,43,275.88,9
48507,9,Choose,2023-12-06,39,452.54,24
48508,1,Agree,2023-06-14,31,235.97,4
48509,8,Available,2023-05-03,4,495.24,28
48510,2,Skin,2023-07-01,38,384.94,8
48511,6,Dinner,2023-04-26,42,242.46,15
48512,2,Agree,2023-06-30,13,220.88,28
48513,1,Story,2023-04-05,29,124.19,15
48514,5,Clear,2023-08-24,34,212.14,9
48515,9,Dinner,2023-08-02,10,475.51,26
48516,1,Story,2023-07-12,8,181.55,21
48517,1,Story,2023-01-27,9,209.13,18
48518,1,Story,2023-07-09,30,142.42,27
48519,1,Story,2023-06-26,43,278.39,30
48520,3,Choose,2023-07-12,32,412.49,23
48521,5,Seat,2023-08-29,31,28.54,19
48522,8,Strategy,2023-03-20,38,377.48,5
48523,6,Available,2023-06-04,46,70.17,2
48524,10,Maybe,2023-01-06,41,486.31,1
48525,2,Choose,2023-04-02,30,481.24,8
48526,1,Choose,2023-09-29,50,339.15,30
48527,4,Dinner,2023-09-26,36,325.95,20
48528,1,Choose,2023-06-09,30,366.99,26
48529,1,Available,2023-07-13,45,185.3,19
48530,1,Clear,2023-09-15,35,211.72,9
48531,8,Available,2023-01-01,41,130.04,8
48532,5,Choose,2023-06-16,20,231.79,17
48533,9,Agree,2023-09-15,2,316.38,24
48534,10,Seat,2023-04-10,12,287.72,28
48535,5,Agree,2023-04-16,25,471.23,23
48536,8,Dinner,2023-09-27,48,163.97,22
48537,6,Seat,2023-10-13,26,424.88,21
48538,3,Seat,2023-07-28,35,136.15,19
48539,3,Seat,2023-01-31,12,366.55,28
48540,10,Available,2023-02-13,5,195.11,20
48541,5,Clear,2023-07-18,28,86.85,29
48542,2,Maybe,2023-08-06,4,376.11,13
48543,1,Agree,2023-08-16,20,275.37,27
48544,1,Seat,2023-10-30,44,195.1,1
48545,4,Maybe,2023-11-27,16,41.21,3
48546,9,Clear,2023-04-14,22,225.06,24
48547,10,Clear,2023-08-08,10,218.29,24
48548,10,Strategy,2023-12-30,4,60.36,15
48549,4,Skin,2023-04-27,5,1.98,12
48550,4,Strategy,2023-02-16,34,358.03,30
48551,8,Available,2023-04-02,27,152.18,3
48552,3,Dinner,2023-02-09,15,120.23,13
48553,4,Maybe,2023-07-09,19,443.18,20
48554,6,Agree,2023-05-12,7,278.73,13
48555,1,Clear,2023-06-11,39,264.22,27
48556,2,Dinner,2023-05-08,10,413.13,8
48557,4,Strategy,2023-03-26,10,23.83,29
48558,9,Agree,2023-04-13,9,124.01,1
48559,9,Story,2023-01-05,22,473.51,7
48560,3,Maybe,2023-09-27,35,61.35,18
48561,8,Skin,2023-12-06,4,217.41,14
48562,9,Choose,2023-10-14,46,174.19,13
48563,6,Agree,2023-04-08,17,488.98,8
48564,5,Available,2023-09-18,15,129.42,1
48565,6,Available,2023-10-02,38,99.21,24
48566,1,Strategy,2023-05-06,44,1.8,16
48567,4,Skin,2023-10-20,5,455.61,29
48568,2,Strategy,2023-02-13,41,358.81,18
48569,6,Agree,2023-10-08,20,282.12,8
48570,2,Strategy,2023-05-30,36,117.58,16
48571,2,Strategy,2023-11-08,3,266.64,17
48572,5,Agree,2023-11-15,33,217.81,27
48573,7,Agree,2023-06-14,41,417.26,19
48574,8,Choose,2023-11-16,47,434.53,9
48575,1,Agree,2023-02-15,38,360.44,3
48576,5,Skin,2023-06-01,44,4.66,4
48577,2,Agree,2023-12-22,10,354.46,23
48578,5,Seat,2023-12-09,7,152.53,19
48579,2,Dinner,2023-06-02,46,195.77,23
48580,1,Dinner,2023-07-11,18,291.78,1
48581,3,Skin,2023-11-29,38,181.53,26
48582,10,Seat,2023-02-03,9,404.98,24
48583,5,Agree,2023-08-15,49,348.07,8
48584,1,Seat,2023-03-19,44,415.08,21
48585,10,Skin,2023-08-15,28,129.41,30
48586,1,Maybe,2023-02-19,44,238.92,24
48587,9,Story,2023-12-30,19,316.08,2
48588,4,Choose,2023-03-09,3,451.61,24
48589,1,Strategy,2023-05-06,4,483.25,30
48590,7,Story,2023-08-07,25,118.94,8
48591,10,Strategy,2023-09-28,23,350.36,8
48592,4,Maybe,2023-02-02,50,366.82,18
48593,4,Agree,2023-09-28,11,369.74,25
48594,4,Agree,2023-02-15,36,322.25,30
48595,8,Clear,2023-11-16,7,444.74,18
48596,10,Maybe,2023-10-03,50,157.59,12
48597,9,Dinner,2023-03-11,41,65.5,18
48598,4,Strategy,2023-10-15,14,339.16,1
48599,6,Available,2023-03-02,16,350.79,25
48600,3,Skin,2023-07-15,7,384.5,20
48601,5,Story,2023-05-18,32,227.92,30
48602,4,Agree,2023-05-17,28,183.04,1
48603,9,Choose,2023-02-17,14,85.53,23
48604,8,Dinner,2023-03-03,46,378.27,26
48605,3,Choose,2023-04-22,2,371.23,15
48606,7,Story,2023-09-03,35,103.57,13
48607,6,Strategy,2023-01-06,11,53.32,24
48608,2,Dinner,2023-09-10,26,412.87,10
48609,3,Available,2023-06-30,21,256.45,8
48610,7,Strategy,2023-11-13,38,221.6,24
48611,6,Agree,2023-01-01,22,408.6,6
48612,9,Strategy,2023-12-20,45,453.26,22
48613,6,Skin,2023-09-07,19,219.47,28
48614,8,Strategy,2023-12-30,10,411.13,18
48615,4,Clear,2023-03-17,49,286.69,29
48616,6,Maybe,2023-07-18,2,455.42,9
48617,10,Dinner,2023-07-06,33,410.72,28
48618,7,Available,2023-04-30,38,56.77,2
48619,1,Strategy,2023-07-12,45,230.45,8
48620,2,Story,2023-02-04,4,59.83,23
48621,7,Maybe,2023-04-06,43,336.53,13
48622,2,Available,2023-04-29,17,158.77,26
48623,4,Skin,2023-04-05,11,99.14,9
48624,5,Strategy,2023-01-08,27,64.77,22
48625,9,Strategy,2023-09-14,20,494.92,27
48626,8,Strategy,2023-06-24,38,49.22,11
48627,1,Dinner,2023-01-18,21,408.68,28
48628,4,Seat,2023-05-30,30,42.25,12
48629,5,Clear,2023-03-24,42,246.54,24
48630,9,Agree,2023-10-07,20,460.76,5
48631,8,Seat,2023-11-28,19,472.95,8
48632,8,Choose,2023-09-15,18,190.9,22
48633,9,Story,2023-12-08,44,150.34,25
48634,9,Clear,2023-12-07,5,317.32,23
48635,4,Maybe,2023-07-24,34,168.2,26
48636,7,Available,2023-08-11,43,233.62,26
48637,10,Dinner,2023-03-02,4,359.33,9
48638,6,Agree,2023-11-12,27,129.49,13
48639,4,Available,2023-01-22,20,386.16,8
48640,8,Clear,2023-12-03,14,144.51,12
48641,5,Agree,2023-04-11,7,405.63,11
48642,4,Available,2023-05-23,21,326.48,11
48643,7,Clear,2023-08-21,43,266.01,16
48644,5,Story,2023-11-27,7,319.45,8
48645,6,Strategy,2023-09-05,36,303.39,27
48646,6,Clear,2023-07-03,41,136.9,26
48647,7,Agree,2023-12-23,21,469.4,16
48648,7,Available,2023-12-06,17,378.89,1
48649,9,Maybe,2023-03-22,24,349.5,4
48650,9,Seat,2023-06-07,49,484.99,12
48651,5,Available,2023-09-14,44,411.06,15
48652,5,Dinner,2023-03-14,22,97.84,18
48653,3,Choose,2023-12-31,47,209.94,21
48654,2,Story,2023-06-14,21,481.03,23
48655,3,Maybe,2023-11-15,47,204.54,8
48656,4,Maybe,2023-08-02,29,405.92,29
48657,1,Story,2023-01-02,43,58.89,12
48658,4,Skin,2023-03-10,15,194.24,6
48659,8,Strategy,2023-12-14,43,374.22,23
48660,5,Choose,2023-08-17,7,434.33,29
48661,9,Agree,2023-11-02,28,337.65,4
48662,4,Agree,2023-06-21,40,482.41,14
48663,5,Choose,2023-11-08,25,165.86,26
48664,8,Maybe,2023-12-15,44,100.71,18
48665,3,Strategy,2023-11-13,6,287.48,21
48666,6,Agree,2023-11-14,22,312.43,6
48667,7,Seat,2023-05-08,5,434.52,4
48668,3,Strategy,2023-03-03,29,6.95,22
48669,5,Maybe,2023-01-19,28,153.93,12
48670,5,Maybe,2023-03-14,27,306.57,9
48671,8,Seat,2023-09-03,40,32.32,17
48672,6,Agree,2023-07-28,32,22.79,8
48673,3,Story,2023-08-31,28,337.42,18
48674,4,Seat,2023-03-27,41,400.08,8
48675,1,Strategy,2023-06-30,21,302.7,6
48676,7,Dinner,2023-12-01,38,23.25,2
48677,10,Maybe,2023-03-21,13,286.5,1
48678,6,Story,2023-05-19,41,215.65,27
48679,10,Available,2023-06-10,45,277.37,23
48680,10,Strategy,2023-09-12,47,285.32,21
48681,5,Story,2023-01-21,16,55.21,23
48682,1,Choose,2023-05-10,39,450.67,18
48683,6,Strategy,2023-09-09,25,158.07,14
48684,8,Available,2023-01-04,38,77.43,26
48685,4,Maybe,2023-04-10,30,110.22,17
48686,5,Clear,2023-08-31,15,412.77,13
48687,8,Seat,2023-06-23,6,378.76,5
48688,6,Choose,2023-05-25,30,248.28,25
48689,1,Clear,2023-11-18,20,285.68,21
48690,7,Skin,2023-08-02,47,296.89,24
48691,2,Available,2023-10-11,23,333.42,13
48692,3,Agree,2023-03-17,20,28.73,14
48693,7,Story,2023-11-12,6,447.58,16
48694,8,Clear,2023-02-07,19,394.81,22
48695,9,Choose,2023-04-23,35,370.37,30
48696,3,Maybe,2023-03-26,24,353.98,23
48697,3,Story,2023-08-04,13,490.55,13
48698,10,Agree,2023-04-24,48,76.14,9
48699,10,Clear,2023-10-19,37,180.04,9
48700,1,Dinner,2023-07-16,10,245.02,25
48701,7,Maybe,2023-04-08,20,319.65,27
48702,8,Available,2023-02-21,37,150.12,6
48703,5,Story,2023-01-19,3,94.71,7
48704,5,Seat,2023-12-24,6,212.97,12
48705,6,Skin,2023-04-17,16,369.17,29
48706,4,Choose,2023-07-25,9,127.21,23
48707,2,Maybe,2023-05-06,9,39.12,23
48708,7,Choose,2023-06-02,34,358.97,6
48709,4,Seat,2023-07-01,17,13.09,26
48710,3,Maybe,2023-11-29,38,183.79,12
48711,2,Maybe,2023-01-02,30,278.85,22
48712,6,Seat,2023-03-12,2,321.72,16
48713,2,Available,2023-03-26,17,376.24,13
48714,7,Skin,2023-08-03,18,306.41,16
48715,2,Skin,2023-07-29,24,498.34,24
48716,10,Strategy,2023-02-05,8,451.03,17
48717,6,Available,2023-04-05,46,301.33,22
48718,10,Available,2023-08-04,41,218.81,30
48719,9,Maybe,2023-08-29,34,171.63,9
48720,8,Dinner,2023-03-24,25,493.32,23
48721,7,Choose,2023-07-06,3,7.02,29
48722,2,Strategy,2023-05-03,13,124.95,3
48723,2,Story,2023-05-03,2,227.65,25
48724,4,Choose,2023-07-07,44,40.08,7
48725,2,Clear,2023-12-20,44,83.79,16
48726,1,Seat,2023-11-01,26,390.5,17
48727,9,Seat,2023-02-14,41,371.15,5
48728,8,Seat,2023-09-28,3,260.85,2
48729,4,Choose,2023-01-31,46,156.41,27
