transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
39699,1,2023-09-28,8,312.84,29,Item_A
39700,7,2023-11-26,16,166.53,30,Item_G
39701,10,2023-10-04,48,367.55,28,Item_J
39702,10,2023-08-31,44,47.04,15,Item_J
39703,5,2023-03-27,23,27.09,5,Item_E
39704,6,2023-07-05,9,485.14,5,Item_F
39705,3,2023-06-15,43,444.45,3,Item_C
39706,8,2023-09-09,27,202.6,26,Item_H
39707,1,2023-10-17,48,53.55,25,Item_A
39708,5,2023-09-04,9,432.42,8,Item_E
39709,6,2023-12-22,5,323.4,25,Item_F
39710,3,2023-04-22,4,15.81,19,Item_C
39711,5,2023-08-09,13,265.53,13,Item_E
39712,6,2023-09-21,23,176.96,5,Item_F
39713,3,2023-06-23,5,217.12,13,Item_C
39714,10,2023-07-15,1,146.92,23,Item_J
39715,9,2023-03-29,37,498.21,8,Item_I
39716,8,2023-10-28,16,110.16,3,Item_H
39717,4,2023-06-15,20,411.78,25,Item_D
39718,3,2023-09-10,4,35.4,11,Item_C
39719,5,2023-09-12,33,145.49,18,Item_E
39720,2,2023-09-17,41,357.69,23,Item_B
39721,4,2023-12-06,6,329.55,11,Item_D
39722,4,2023-07-21,23,405.89,30,Item_D
39723,3,2023-11-16,14,265.13,22,Item_C
39724,4,2023-03-27,41,49.8,10,Item_D
39725,8,2023-04-25,32,184.41,6,Item_H
39726,5,2023-06-09,8,20.42,18,Item_E
39727,6,2023-04-23,25,85.5,24,Item_F
39728,1,2023-05-08,46,395.56,15,Item_A
39729,3,2023-06-04,17,191.82,8,Item_C
39730,8,2023-12-24,1,312.68,9,Item_H
39731,3,2023-07-24,29,6.59,22,Item_C
39732,6,2023-08-19,24,278.54,6,Item_F
39733,10,2023-12-14,48,67.98,25,Item_J
39734,10,2023-10-26,39,164.53,13,Item_J
39735,6,2023-06-03,18,49.95,13,Item_F
39736,2,2023-10-26,26,149.83,13,Item_B
39737,2,2023-09-28,28,323.2,29,Item_B
39738,8,2023-02-23,34,465.77,9,Item_H
39739,5,2023-07-13,5,450.32,12,Item_E
39740,3,2023-12-02,34,51.09,24,Item_C
39741,3,2023-02-01,26,14.66,5,Item_C
39742,7,2023-06-05,29,116.91,7,Item_G
39743,7,2023-07-31,49,404.13,25,Item_G
39744,1,2023-03-14,11,390.67,13,Item_A
39745,1,2023-06-25,13,65.56,17,Item_A
39746,2,2023-06-04,5,23.51,27,Item_B
39747,2,2023-07-07,22,96.92,15,Item_B
39748,7,2023-08-26,12,436.27,2,Item_G
39749,8,2023-05-20,26,169.2,15,Item_H
39750,6,2023-10-30,19,471.23,10,Item_F
39751,3,2023-07-25,30,10.94,8,Item_C
39752,1,2023-08-13,32,57.4,1,Item_A
39753,4,2023-11-17,43,56.35,5,Item_D
39754,10,2023-09-27,13,404.04,30,Item_J
39755,5,2023-11-03,21,335.51,27,Item_E
39756,6,2023-06-27,24,328.71,16,Item_F
39757,7,2023-06-23,21,351.42,26,Item_G
39758,5,2023-10-22,48,294.51,29,Item_E
39759,6,2023-06-13,47,335.08,20,Item_F
39760,3,2023-01-27,3,361.25,26,Item_C
39761,10,2023-03-13,32,8.04,17,Item_J
39762,4,2023-02-12,28,238.75,26,Item_D
39763,5,2023-11-07,33,185.64,16,Item_E
39764,2,2023-12-15,22,320.8,4,Item_B
39765,1,2023-10-05,45,223.47,6,Item_A
39766,4,2023-12-11,46,337.96,19,Item_D
39767,7,2023-12-24,44,209.26,18,Item_G
39768,8,2023-10-17,38,206.56,18,Item_H
39769,3,2023-02-01,12,432.21,13,Item_C
39770,1,2023-03-17,49,377.92,18,Item_A
39771,4,2023-03-24,3,308.64,19,Item_D
39772,6,2023-01-01,42,119.39,30,Item_F
39773,4,2023-01-20,2,111.12,26,Item_D
39774,5,2023-12-30,9,339.65,14,Item_E
39775,4,2023-12-25,13,450.42,22,Item_D
39776,10,2023-11-28,20,294.21,10,Item_J
39777,2,2023-04-06,26,136.16,27,Item_B
39778,9,2023-10-08,10,271.29,16,Item_I
39779,8,2023-09-24,10,48.65,30,Item_H
39780,10,2023-01-26,24,97.41,18,Item_J
39781,4,2023-08-06,20,120.13,28,Item_D
39782,9,2023-06-10,31,330.46,7,Item_I
39783,3,2023-03-27,35,119.69,30,Item_C
39784,5,2023-04-03,46,89.51,30,Item_E
39785,7,2023-04-05,45,231.67,13,Item_G
39786,9,2023-01-28,38,174.11,6,Item_I
39787,1,2023-03-18,20,157.17,10,Item_A
39788,9,2023-04-11,42,215.74,13,Item_I
39789,6,2023-08-01,19,58.66,6,Item_F
39790,7,2023-04-26,49,71.99,8,Item_G
39791,1,2023-10-24,28,344.99,30,Item_A
39792,10,2023-01-22,36,394.89,3,Item_J
39793,9,2023-11-17,31,94.85,28,Item_I
39794,5,2023-05-27,16,473.43,24,Item_E
39795,4,2023-09-19,25,150.94,27,Item_D
39796,6,2023-06-24,26,166.18,5,Item_F
39797,2,2023-10-12,9,163.02,18,Item_B
39798,5,2023-12-07,8,221.36,5,Item_E
39799,6,2023-12-19,27,212.99,17,Item_F
39800,6,2023-02-26,26,27.45,7,Item_F
39801,9,2023-05-26,18,304.21,19,Item_I
39802,9,2023-05-12,33,357.55,23,Item_I
39803,10,2023-05-19,48,71.87,11,Item_J
39804,1,2023-01-31,12,159.42,7,Item_A
39805,8,2023-12-27,19,7.17,5,Item_H
39806,9,2023-03-07,20,206.02,17,Item_I
39807,7,2023-01-28,38,161.5,29,Item_G
39808,1,2023-06-26,13,146.7,12,Item_A
39809,8,2023-05-04,42,194.16,4,Item_H
39810,1,2023-06-07,33,230.31,28,Item_A
39811,1,2023-11-05,6,263.92,20,Item_A
39812,2,2023-11-13,35,21.95,28,Item_B
39813,8,2023-01-30,17,9.38,29,Item_H
39814,8,2023-10-17,22,359.43,28,Item_H
39815,5,2023-05-19,30,496.25,25,Item_E
39816,4,2023-05-28,9,75.56,30,Item_D
39817,8,2023-05-20,18,342.82,25,Item_H
39818,4,2023-12-10,7,337.2,19,Item_D
39819,5,2023-12-26,18,420.73,11,Item_E
39820,2,2023-07-30,32,391.31,20,Item_B
39821,6,2023-06-30,49,228.95,1,Item_F
39822,10,2023-09-20,12,369.91,18,Item_J
39823,10,2023-06-04,14,334.79,19,Item_J
39824,6,2023-01-28,1,476.05,16,Item_F
39825,7,2023-08-19,8,465.78,6,Item_G
39826,6,2023-04-07,46,483.15,21,Item_F
39827,1,2023-05-20,18,82.19,29,Item_A
39828,2,2023-05-27,46,397.08,24,Item_B
39829,3,2023-05-30,35,64.51,23,Item_C
39830,1,2023-08-01,3,57.04,12,Item_A
39831,3,2023-08-25,45,280.82,25,Item_C
39832,3,2023-10-31,14,271.52,24,Item_C
39833,10,2023-02-04,38,10.29,16,Item_J
39834,10,2023-11-15,32,53.1,14,Item_J
39835,4,2023-02-14,13,133.89,3,Item_D
39836,10,2023-01-21,16,131.61,13,Item_J
39837,2,2023-10-02,25,249.29,5,Item_B
39838,10,2023-06-03,11,249.56,5,Item_J
39839,3,2023-01-02,36,343.6,1,Item_C
39840,1,2023-12-07,1,148.98,7,Item_A
39841,10,2023-12-17,48,52.82,19,Item_J
39842,7,2023-08-14,40,310.81,11,Item_G
39843,4,2023-09-24,8,246.94,20,Item_D
39844,5,2023-01-04,2,415.17,26,Item_E
39845,2,2023-05-14,45,397.52,21,Item_B
39846,3,2023-03-30,4,489.29,5,Item_C
39847,6,2023-02-06,45,280.72,29,Item_F
39848,3,2023-08-24,37,392.05,5,Item_C
39849,5,2023-12-08,21,295.49,26,Item_E
39850,2,2023-06-10,8,388.78,5,Item_B
39851,3,2023-06-07,48,336.22,20,Item_C
39852,7,2023-02-25,16,401.69,22,Item_G
39853,8,2023-10-01,36,268.7,25,Item_H
39854,4,2023-10-26,14,440.68,11,Item_D
39855,9,2023-05-26,32,408.11,20,Item_I
39856,7,2023-03-30,28,493.72,12,Item_G
39857,6,2023-01-26,15,428.47,28,Item_F
39858,10,2023-10-11,47,316.64,29,Item_J
39859,10,2023-06-07,11,385.71,3,Item_J
39860,3,2023-10-15,21,472.74,3,Item_C
39861,2,2023-11-28,40,225.05,11,Item_B
39862,7,2023-07-13,48,175.82,17,Item_G
39863,3,2023-04-17,31,48.87,20,Item_C
39864,5,2023-08-13,37,437.2,21,Item_E
39865,4,2023-02-17,37,416.03,4,Item_D
39866,9,2023-04-17,16,311.84,20,Item_I
39867,4,2023-02-09,14,95.37,5,Item_D
39868,10,2023-06-27,48,280.95,29,Item_J
39869,8,2023-05-23,49,411.0,8,Item_H
39870,7,2023-02-26,45,211.0,30,Item_G
39871,3,2023-05-11,38,336.34,2,Item_C
39872,8,2023-08-06,28,91.82,30,Item_H
39873,8,2023-01-19,29,112.85,21,Item_H
39874,10,2023-04-02,42,359.36,6,Item_J
39875,8,2023-06-17,48,7.73,29,Item_H
39876,6,2023-03-11,34,258.35,6,Item_F
39877,4,2023-01-09,41,166.01,23,Item_D
39878,8,2023-07-10,37,383.19,29,Item_H
39879,8,2023-10-04,2,371.81,24,Item_H
39880,10,2023-10-29,12,217.11,15,Item_J
39881,2,2023-02-24,6,311.08,7,Item_B
39882,2,2023-10-27,25,234.23,2,Item_B
39883,1,2023-07-28,16,347.68,26,Item_A
39884,7,2023-05-20,13,487.63,27,Item_G
39885,8,2023-07-23,48,362.08,24,Item_H
39886,5,2023-03-03,18,103.52,6,Item_E
39887,10,2023-06-09,11,6.46,26,Item_J
39888,9,2023-09-24,10,177.6,28,Item_I
39889,1,2023-10-08,25,225.57,11,Item_A
39890,10,2023-06-17,44,446.11,9,Item_J
39891,7,2023-08-18,13,118.72,2,Item_G
39892,4,2023-03-09,7,90.86,12,Item_D
39893,9,2023-11-03,2,174.16,29,Item_I
39894,1,2023-06-23,11,81.68,1,Item_A
39895,4,2023-03-05,33,64.22,19,Item_D
39896,7,2023-04-07,32,491.55,25,Item_G
39897,6,2023-04-05,48,390.22,19,Item_F
39898,5,2023-10-13,37,262.95,2,Item_E
39899,2,2023-10-24,33,1.33,20,Item_B
39900,5,2023-12-02,16,220.82,25,Item_E
39901,10,2023-03-11,19,322.82,2,Item_J
39902,2,2023-03-12,18,436.25,21,Item_B
39903,10,2023-04-01,1,484.77,10,Item_J
39904,1,2023-06-17,39,218.73,2,Item_A
39905,9,2023-12-09,19,183.97,4,Item_I
39906,3,2023-04-21,29,361.16,4,Item_C
39907,3,2023-08-23,9,248.56,18,Item_C
39908,10,2023-06-28,18,421.68,17,Item_J
39909,4,2023-11-21,11,127.03,28,Item_D
39910,8,2023-07-06,48,447.8,5,Item_H
39911,9,2023-10-24,19,280.37,28,Item_I
39912,9,2023-02-28,36,231.48,27,Item_I
39913,4,2023-03-04,49,365.23,4,Item_D
39914,10,2023-08-11,41,393.55,22,Item_J
39915,5,2023-02-20,39,183.63,1,Item_E
39916,4,2023-09-10,18,121.09,16,Item_D
39917,5,2023-07-12,43,312.1,17,Item_E
39918,7,2023-12-14,9,41.49,13,Item_G
39919,3,2023-07-15,1,84.35,6,Item_C
39920,2,2023-12-05,16,361.45,14,Item_B
39921,7,2023-01-18,23,416.78,5,Item_G
39922,4,2023-12-23,39,225.71,26,Item_D
39923,2,2023-06-13,8,235.24,6,Item_B
39924,10,2023-11-07,7,299.89,7,Item_J
39925,10,2023-06-22,28,361.6,6,Item_J
39926,1,2023-12-23,33,143.61,2,Item_A
39927,8,2023-12-11,33,156.24,25,Item_H
39928,2,2023-06-01,2,133.66,16,Item_B
39929,3,2023-08-05,45,228.24,25,Item_C
39930,4,2023-06-23,35,277.65,27,Item_D
39931,4,2023-05-28,30,76.22,26,Item_D
39932,6,2023-01-10,47,359.29,17,Item_F
39933,5,2023-03-09,23,340.27,8,Item_E
39934,10,2023-02-09,29,399.46,12,Item_J
39935,1,2023-12-05,45,248.21,30,Item_A
39936,10,2023-07-31,19,109.48,15,Item_J
39937,8,2023-10-04,38,491.03,16,Item_H
39938,9,2023-10-19,7,245.99,7,Item_I
39939,9,2023-12-21,34,182.67,27,Item_I
39940,5,2023-08-20,6,284.86,13,Item_E
39941,3,2023-09-10,42,352.88,18,Item_C
39942,4,2023-05-02,22,21.96,15,Item_D
39943,10,2023-08-30,5,432.82,5,Item_J
39944,5,2023-01-08,2,193.64,10,Item_E
39945,10,2023-01-04,3,298.71,6,Item_J
39946,9,2023-03-29,33,285.08,19,Item_I
39947,4,2023-06-16,39,258.61,24,Item_D
39948,6,2023-03-21,42,247.92,5,Item_F
39949,2,2023-11-12,30,427.17,27,Item_B
39950,2,2023-04-26,5,81.91,22,Item_B
39951,4,2023-02-02,2,96.96,27,Item_D
39952,4,2023-10-20,7,363.36,13,Item_D
39953,4,2023-01-31,16,436.29,16,Item_D
39954,6,2023-07-15,20,123.67,19,Item_F
39955,8,2023-02-27,11,130.43,13,Item_H
39956,6,2023-07-11,28,21.14,23,Item_F
39957,2,2023-07-03,47,72.13,3,Item_B
39958,6,2023-11-20,18,195.35,6,Item_F
39959,7,2023-01-07,11,417.35,23,Item_G
39960,10,2023-12-19,43,215.54,29,Item_J
39961,5,2023-01-06,9,319.94,15,Item_E
39962,1,2023-05-23,19,264.66,29,Item_A
39963,10,2023-11-27,43,483.72,20,Item_J
39964,9,2023-03-19,47,184.16,25,Item_I
39965,3,2023-09-16,38,233.18,23,Item_C
39966,3,2023-03-28,27,396.4,21,Item_C
39967,6,2023-10-31,40,5.0,16,Item_F
39968,7,2023-10-23,43,466.7,28,Item_G
39969,7,2023-02-28,40,160.5,1,Item_G
39970,4,2023-06-23,15,133.34,6,Item_D
39971,9,2023-11-14,2,308.05,19,Item_I
39972,7,2023-05-19,42,179.45,14,Item_G
39973,6,2023-09-23,1,115.12,29,Item_F
39974,1,2023-10-30,36,3.2,24,Item_A
39975,3,2023-01-28,6,433.07,22,Item_C
39976,2,2023-11-11,34,285.47,20,Item_B
39977,4,2023-05-02,41,60.69,22,Item_D
39978,3,2023-11-08,47,326.17,25,Item_C
39979,1,2023-10-24,29,11.87,27,Item_A
39980,5,2023-08-02,35,315.23,19,Item_E
39981,5,2023-03-02,11,278.29,21,Item_E
39982,5,2023-09-01,9,192.97,1,Item_E
39983,8,2023-07-25,48,188.12,25,Item_H
39984,9,2023-06-17,33,334.75,3,Item_I
39985,9,2023-12-23,21,485.13,14,Item_I
39986,8,2023-02-25,47,448.77,28,Item_H
39987,1,2023-07-05,30,130.13,23,Item_A
39988,10,2023-01-28,2,182.02,14,Item_J
39989,5,2023-05-03,3,373.4,25,Item_E
39990,5,2023-12-26,7,257.71,1,Item_E
39991,4,2023-02-17,17,32.61,11,Item_D
39992,4,2023-10-19,37,150.34,14,Item_D
39993,3,2023-06-01,8,380.96,11,Item_C
39994,2,2023-01-01,34,71.36,20,Item_B
39995,3,2023-10-26,48,440.8,21,Item_C
39996,4,2023-05-08,11,427.24,27,Item_D
39997,6,2023-10-27,24,354.39,4,Item_F
39998,4,2023-01-11,26,218.74,28,Item_D
39999,8,2023-06-13,38,299.76,19,Item_H
40000,4,2023-07-24,19,344.98,2,Item_D
40001,6,2023-08-25,48,195.66,3,Item_F
40002,8,2023-03-17,37,349.83,15,Item_H
40003,6,2023-07-14,31,475.87,4,Item_F
40004,5,2023-08-06,9,437.68,12,Item_E
40005,1,2023-03-30,5,114.24,3,Item_A
40006,6,2023-03-09,2,494.25,10,Item_F
40007,4,2023-08-24,14,235.35,14,Item_D
40008,10,2023-05-30,41,399.65,20,Item_J
40009,3,2023-03-17,38,141.03,21,Item_C
40010,4,2023-01-29,43,155.7,21,Item_D
40011,4,2023-03-27,27,476.57,15,Item_D
40012,9,2023-01-02,14,335.69,10,Item_I
40013,8,2023-11-11,15,282.14,8,Item_H
40014,3,2023-05-24,31,397.76,6,Item_C
40015,4,2023-09-19,18,29.6,21,Item_D
40016,5,2023-12-03,16,256.86,18,Item_E
40017,7,2023-12-08,40,324.9,28,Item_G
40018,6,2023-08-04,21,79.95,25,Item_F
40019,1,2023-09-27,18,208.58,3,Item_A
40020,3,2023-12-04,41,231.0,12,Item_C
40021,4,2023-03-07,5,270.68,19,Item_D
40022,9,2023-09-13,42,484.24,7,Item_I
40023,4,2023-08-14,5,426.31,14,Item_D
40024,5,2023-09-30,26,438.06,15,Item_E
40025,10,2023-06-16,48,496.02,16,Item_J
40026,10,2023-12-12,37,456.2,10,Item_J
40027,10,2023-03-10,32,39.16,30,Item_J
40028,2,2023-09-20,25,169.06,8,Item_B
40029,8,2023-07-01,34,251.35,15,Item_H
40030,3,2023-06-05,16,390.14,3,Item_C
40031,9,2023-08-22,46,498.44,19,Item_I
40032,2,2023-12-02,21,232.06,25,Item_B
40033,3,2023-05-06,18,238.3,21,Item_C
40034,3,2023-05-13,43,217.49,15,Item_C
40035,4,2023-04-01,23,454.95,3,Item_D
40036,4,2023-05-30,41,112.18,28,Item_D
40037,6,2023-03-31,42,124.64,21,Item_F
40038,8,2023-06-05,17,166.7,13,Item_H
40039,7,2023-09-10,43,12.37,21,Item_G
40040,2,2023-06-22,6,474.09,5,Item_B
40041,4,2023-04-16,30,255.92,9,Item_D
40042,8,2023-07-01,7,80.36,15,Item_H
40043,1,2023-04-07,43,63.69,19,Item_A
40044,1,2023-12-31,9,469.1,17,Item_A
40045,9,2023-12-08,48,76.22,14,Item_I
40046,5,2023-04-29,44,462.32,21,Item_E
40047,5,2023-12-03,49,158.0,6,Item_E
40048,10,2023-03-02,32,499.77,24,Item_J
40049,5,2023-03-10,3,223.83,20,Item_E
40050,9,2023-12-04,10,372.45,10,Item_I
40051,1,2023-10-21,14,58.14,30,Item_A
40052,9,2023-06-30,49,216.88,18,Item_I
40053,8,2023-05-19,16,313.29,5,Item_H
40054,5,2023-05-24,29,110.54,11,Item_E
40055,6,2023-08-17,26,16.98,22,Item_F
40056,3,2023-07-22,1,321.48,1,Item_C
40057,10,2023-04-03,16,271.27,14,Item_J
40058,8,2023-05-15,10,331.73,29,Item_H
40059,1,2023-12-23,43,63.21,29,Item_A
40060,10,2023-04-15,17,310.67,15,Item_J
40061,5,2023-02-17,49,458.48,4,Item_E
40062,10,2023-03-23,26,33.95,21,Item_J
40063,9,2023-10-11,38,250.9,27,Item_I
40064,1,2023-06-13,43,277.06,28,Item_A
40065,5,2023-05-16,39,209.91,7,Item_E
40066,4,2023-02-14,19,33.95,8,Item_D
40067,3,2023-05-27,5,51.64,12,Item_C
40068,1,2023-03-30,23,58.11,4,Item_A
40069,4,2023-09-26,17,334.64,9,Item_D
40070,3,2023-01-28,39,176.54,25,Item_C
40071,5,2023-01-08,18,439.95,11,Item_E
40072,9,2023-11-04,36,280.6,28,Item_I
40073,9,2023-10-15,4,55.26,28,Item_I
40074,4,2023-05-24,20,241.06,24,Item_D
40075,4,2023-11-29,13,190.16,9,Item_D
40076,8,2023-05-05,15,11.38,16,Item_H
40077,10,2023-05-21,12,38.03,20,Item_J
40078,7,2023-06-11,5,40.31,29,Item_G
40079,10,2023-09-13,4,342.65,15,Item_J
40080,5,2023-10-23,12,139.31,2,Item_E
40081,10,2023-12-10,22,426.32,16,Item_J
40082,10,2023-10-10,12,7.28,8,Item_J
40083,6,2023-12-01,29,189.85,7,Item_F
40084,5,2023-02-12,13,56.77,20,Item_E
40085,6,2023-05-23,15,212.13,25,Item_F
40086,1,2023-11-30,8,460.04,2,Item_A
40087,2,2023-12-03,40,118.83,27,Item_B
40088,3,2023-10-14,4,289.4,2,Item_C
40089,2,2023-02-02,42,59.79,10,Item_B
40090,1,2023-03-19,6,375.29,18,Item_A
40091,5,2023-08-10,28,436.91,5,Item_E
40092,9,2023-04-08,45,37.04,11,Item_I
40093,8,2023-09-12,16,405.84,23,Item_H
40094,9,2023-03-08,6,253.89,16,Item_I
40095,6,2023-06-10,20,329.11,19,Item_F
40096,8,2023-03-21,22,66.75,11,Item_H
40097,10,2023-09-04,47,372.96,25,Item_J
40098,2,2023-12-22,45,314.55,10,Item_B
40099,10,2023-09-09,29,57.76,26,Item_J
40100,10,2023-03-17,33,64.32,29,Item_J
40101,4,2023-04-01,2,425.39,25,Item_D
40102,10,2023-01-29,44,67.05,5,Item_J
40103,8,2023-03-17,47,401.96,3,Item_H
40104,9,2023-01-17,32,5.12,29,Item_I
40105,9,2023-08-19,38,77.82,17,Item_I
40106,7,2023-10-23,33,141.86,12,Item_G
40107,4,2023-12-24,1,100.63,6,Item_D
40108,9,2023-07-31,23,32.26,8,Item_I
40109,10,2023-11-02,30,386.92,13,Item_J
40110,5,2023-04-24,7,172.62,4,Item_E
40111,3,2023-05-24,31,359.91,20,Item_C
40112,10,2023-11-29,1,208.42,27,Item_J
40113,4,2023-01-31,32,372.83,17,Item_D
40114,2,2023-12-10,38,224.85,24,Item_B
40115,5,2023-05-18,27,249.32,13,Item_E
40116,10,2023-10-31,29,68.49,7,Item_J
40117,4,2023-07-13,10,140.09,30,Item_D
40118,2,2023-07-04,37,441.61,28,Item_B
40119,6,2023-06-03,31,270.76,10,Item_F
40120,8,2023-09-01,28,174.96,30,Item_H
40121,4,2023-03-19,18,293.25,8,Item_D
40122,5,2023-01-04,4,57.53,21,Item_E
40123,2,2023-11-30,16,260.59,12,Item_B
40124,6,2023-06-30,1,361.94,6,Item_F
40125,6,2023-11-15,40,169.42,22,Item_F
40126,6,2023-04-20,24,254.11,27,Item_F
40127,8,2023-01-10,28,279.29,20,Item_H
40128,8,2023-10-24,4,169.61,17,Item_H
40129,8,2023-08-09,31,73.54,6,Item_H
40130,9,2023-05-18,14,163.29,25,Item_I
40131,2,2023-01-14,26,218.65,5,Item_B
40132,10,2023-09-10,41,213.05,15,Item_J
40133,8,2023-01-10,4,352.95,24,Item_H
40134,10,2023-07-23,24,411.94,19,Item_J
40135,3,2023-02-24,49,279.01,23,Item_C
40136,7,2023-02-03,36,23.43,22,Item_G
40137,3,2023-05-14,30,362.8,2,Item_C
40138,7,2023-09-16,2,58.35,30,Item_G
40139,1,2023-03-27,36,192.82,5,Item_A
40140,1,2023-11-29,37,326.91,14,Item_A
40141,9,2023-05-21,1,495.16,12,Item_I
40142,7,2023-06-03,40,56.36,30,Item_G
40143,1,2023-05-29,18,450.28,22,Item_A
40144,5,2023-07-13,6,325.03,29,Item_E
40145,10,2023-09-16,31,263.09,30,Item_J
40146,9,2023-06-29,18,22.61,12,Item_I
40147,8,2023-05-15,49,464.88,28,Item_H
40148,9,2023-06-09,45,90.42,24,Item_I
40149,7,2023-11-10,20,212.0,17,Item_G
40150,2,2023-11-29,37,364.31,28,Item_B
40151,7,2023-12-14,44,360.27,27,Item_G
40152,2,2023-04-06,12,458.35,10,Item_B
40153,7,2023-07-02,6,329.12,14,Item_G
40154,6,2023-03-15,46,11.51,17,Item_F
40155,3,2023-11-22,21,240.43,16,Item_C
40156,3,2023-08-22,25,170.21,24,Item_C
40157,1,2023-11-21,14,324.67,10,Item_A
40158,10,2023-04-10,24,177.46,8,Item_J
40159,1,2023-05-01,40,121.13,9,Item_A
40160,4,2023-12-14,14,285.18,17,Item_D
40161,2,2023-04-23,11,284.26,13,Item_B
40162,3,2023-11-20,5,283.36,23,Item_C
40163,6,2023-03-05,44,102.12,18,Item_F
40164,8,2023-09-21,35,166.68,7,Item_H
40165,5,2023-07-29,1,183.25,12,Item_E
40166,8,2023-04-06,33,7.01,27,Item_H
40167,7,2023-11-03,47,278.64,2,Item_G
40168,2,2023-02-20,8,10.24,13,Item_B
40169,3,2023-10-28,26,383.18,17,Item_C
40170,9,2023-06-06,36,111.53,7,Item_I
40171,8,2023-06-01,1,435.9,12,Item_H
40172,3,2023-12-18,34,325.08,21,Item_C
40173,7,2023-01-29,44,203.76,4,Item_G
40174,9,2023-05-27,23,427.23,23,Item_I
40175,9,2023-07-05,44,10.33,19,Item_I
40176,3,2023-11-11,42,444.59,26,Item_C
40177,2,2023-01-22,48,241.36,25,Item_B
40178,9,2023-05-08,5,312.09,1,Item_I
40179,9,2023-02-13,38,264.44,27,Item_I
40180,1,2023-11-24,31,28.0,19,Item_A
40181,9,2023-08-08,17,493.13,5,Item_I
40182,3,2023-11-03,47,130.66,8,Item_C
40183,7,2023-07-21,20,278.49,26,Item_G
40184,6,2023-11-22,4,299.09,17,Item_F
40185,6,2023-10-02,41,257.06,8,Item_F
40186,1,2023-03-09,47,407.34,22,Item_A
40187,5,2023-12-30,40,284.57,22,Item_E
40188,2,2023-10-31,33,395.98,29,Item_B
40189,10,2023-09-28,28,179.16,21,Item_J
40190,6,2023-03-22,22,318.69,5,Item_F
40191,1,2023-08-23,39,318.78,10,Item_A
40192,1,2023-07-06,5,295.31,30,Item_A
40193,2,2023-02-09,28,308.67,14,Item_B
40194,10,2023-08-09,44,17.58,20,Item_J
40195,7,2023-09-15,8,87.23,25,Item_G
40196,7,2023-11-15,19,414.78,17,Item_G
40197,7,2023-03-02,13,43.97,17,Item_G
40198,1,2023-12-21,4,496.16,30,Item_A
40199,2,2023-04-03,25,315.61,17,Item_B
40200,9,2023-08-08,21,246.02,17,Item_I
40201,1,2023-09-15,41,120.74,19,Item_A
40202,10,2023-02-05,43,325.09,8,Item_J
40203,2,2023-03-14,40,19.09,4,Item_B
40204,5,2023-10-21,15,12.23,7,Item_E
40205,8,2023-09-02,46,147.33,9,Item_H
40206,8,2023-04-06,31,346.83,7,Item_H
40207,1,2023-05-08,38,64.69,2,Item_A
40208,6,2023-03-07,45,149.05,29,Item_F
40209,9,2023-04-06,34,94.54,15,Item_I
40210,8,2023-06-22,13,283.03,5,Item_H
40211,2,2023-09-29,44,456.44,11,Item_B
40212,8,2023-02-03,21,209.79,23,Item_H
40213,8,2023-09-02,9,218.93,19,Item_H
40214,7,2023-09-11,14,409.07,29,Item_G
40215,4,2023-07-31,47,438.12,26,Item_D
40216,3,2023-04-09,8,63.71,29,Item_C
40217,8,2023-06-25,46,309.47,26,Item_H
40218,6,2023-06-21,49,361.18,18,Item_F
40219,7,2023-08-12,43,468.36,17,Item_G
40220,10,2023-12-18,21,105.66,23,Item_J
40221,10,2023-08-26,16,461.87,11,Item_J
40222,6,2023-04-26,21,139.01,14,Item_F
40223,7,2023-12-05,14,155.47,14,Item_G
40224,8,2023-04-13,42,357.63,24,Item_H
40225,2,2023-06-22,3,181.41,19,Item_B
40226,3,2023-08-18,35,279.41,18,Item_C
40227,8,2023-06-07,10,370.61,19,Item_H
40228,7,2023-04-30,1,431.25,17,Item_G
40229,10,2023-07-20,22,273.04,28,Item_J
40230,7,2023-01-20,13,168.2,9,Item_G
40231,3,2023-08-22,34,170.73,2,Item_C
40232,9,2023-02-26,43,180.03,11,Item_I
40233,2,2023-06-04,32,52.9,11,Item_B
40234,2,2023-11-09,34,328.48,4,Item_B
40235,2,2023-02-23,24,401.72,19,Item_B
40236,9,2023-09-11,18,80.31,30,Item_I
40237,10,2023-04-03,47,213.82,8,Item_J
40238,3,2023-04-17,37,280.4,22,Item_C
40239,8,2023-07-01,1,262.58,15,Item_H
40240,8,2023-12-12,14,230.64,29,Item_H
40241,4,2023-03-02,20,427.79,27,Item_D
40242,1,2023-09-30,11,84.48,5,Item_A
40243,9,2023-06-07,10,220.47,5,Item_I
40244,7,2023-01-12,20,248.23,21,Item_G
40245,4,2023-01-14,25,59.64,11,Item_D
40246,8,2023-05-09,17,189.97,25,Item_H
40247,3,2023-01-08,44,442.29,23,Item_C
40248,6,2023-07-21,20,304.11,25,Item_F
40249,7,2023-01-23,27,47.36,3,Item_G
40250,2,2023-11-14,43,318.01,16,Item_B
40251,10,2023-12-23,35,499.89,12,Item_J
40252,10,2023-06-24,40,92.0,17,Item_J
40253,10,2023-03-05,10,468.6,11,Item_J
40254,2,2023-08-27,9,189.54,17,Item_B
40255,10,2023-10-18,10,38.16,29,Item_J
40256,8,2023-02-15,44,21.27,29,Item_H
